DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-07,20942695555,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-08,19730082957,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-09,23251329809,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-10,24408575713,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-11,23333816743,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-01,28979210517,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-02,30208148642,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-03,35555281094,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-04,32730418806,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-05,31335551990,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-06,35308228555,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-07,32238788648,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-08,28078829319,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-09,34637659671,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-10,35403765785,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-11,37809260633,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-12,37203228387,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-01,35754443718,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-02,36416165230,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-03,41824405343,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-04,37958680542,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-05,40758586415,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-06,41629590317,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-07,37426031677,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-08,34922951421,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-09,43671142267,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-10,41681024638,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-11,42960530724,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-01,20186054674,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-02,20351483061,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-03,24677261387,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-04,21445911763,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-05,20500694630,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-06,25128922162,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-07,21672205468,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-08,18261719815,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-09,23918752400,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-10,24698068954,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-11,25771647480,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021-12,23805742643,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-01,25794213776,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-02,25783546244,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-03,29886767951,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-04,25625462974,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-05,28328291867,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-06,29742284748,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-07,25912608334,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-08,24033950026,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-09,30164523990,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-10,27946128976,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022-11,28877040002,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-01,43001248505,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-02,44467070311,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-03,52905981914,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-04,49316206575,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-05,47196201349,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-06,52840913248,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-07,48905558344,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-08,44246641025,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-09,52050312782,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-10,53866834746,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-11,57979545465,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021-12,58478018951,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-01,56821402027,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-02,57345971899,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-03,67429345198,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-04,61470444583,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-05,66292200792,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-06,67942429101,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-07,62926034451,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-08,62072826320,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-09,73168008220,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-10,66072465491,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022-11,69195337904,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-01,35691248339,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-02,37336063344,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-03,44164319944,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-04,41268616228,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-05,37707016832,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-06,44732933733,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-07,40754102217,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-08,34795455821,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-09,42825558660,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-10,44659213708,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-11,45296530263,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021-12,45717757108,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-01,44785459441,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-02,44608430430,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-03,51101921792,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-04,46062880157,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-05,48757715195,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-06,51934309746,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-07,46855303889,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-08,43764032983,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-09,53415853799,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-10,52354704689,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022-11,52210856745,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-01,1819091686,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-02,1826955744,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-03,2434048906,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-04,2365295921,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-05,2335649047,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-06,2370369744,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-07,2913449404,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-08,2705791143,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-09,2756279883,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-10,3033922882,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-11,3573343691,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021-12,3497967209,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-01,3538990053,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-02,3953962533,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-03,3601338247,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-04,3878775468,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-05,4657907227,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-06,4945349069,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-07,4893559773,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-08,4860072947,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-09,4611319410,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-10,5381049705,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-11,5020376093,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-12,3902293004,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-01,1089787798,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-02,1380080783,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-03,1562280434,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-04,1469920070,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-05,1478523237,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-06,1506372426,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-07,1455572300,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-08,1411859384,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-09,1697786633,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-10,1766800160,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-11,1874735162,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021-12,1779885624,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-01,1590170617,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-02,1607922264,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-03,1955524325,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-04,1889488045,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-05,2212389666,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-06,2627517778,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-07,2277103257,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-08,2049257124,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-09,2180156417,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-10,2133084629,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-11,1947364508,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022-12,2072158715,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-01,2186484029,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-02,2237971744,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-03,3029404500,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-04,2667080176,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-05,2579327756,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-06,3010174918,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-07,2884724750,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-08,2334219815,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-09,3101472465,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-10,3041962340,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-11,3300250065,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021-12,3361664835,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-01,2915547110,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-02,3053687616,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-03,3482357821,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,M,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022-04,3044312532,
